part,batch_id,attempt,n_reviews,input_chars,prompt_tokens,output_tokens,thinking_tokens,total_tokens,seconds,ok,error,model_version,timestamp
partA_full,144,2,15,14295,3954,2952,10023,16929,53.05,True,,gemini-2.5-flash,2026-09-23T22:59:26
partA_full,150,1,15,13980,3821,2906,7807,14534,44.42,True,,gemini-2.5-flash,2026-09-23T23:00:20
partA_full,151,1,15,13026,3676,2913,8958,15547,50.46,True,,gemini-2.5-flash,2026-09-23T23:00:20
partA_full,148,1,15,23148,6068,2957,10535,19560,55.21,True,,gemini-2.5-flash,2026-09-23T23:00:20
partA_full,149,1,15,19746,5235,2632,10896,18763,60.35,True,,gemini-2.5-flash,2026-09-23T23:00:20
partA_full,154,1,15,12674,3509,2937,6817,13263,43.26,True,,gemini-2.5-flash,2026-09-23T23:01:21
partA_full,155,1,15,12895,3456,2976,8495,14927,52.14,True,,gemini-2.5-flash,2026-09-23T23:01:21
partA_full,153,1,15,20829,5519,2925,10471,18915,57.1,True,,gemini-2.5-flash,2026-09-23T23:01:21
partA_full,152,1,15,23804,6058,2649,11497,20204,62.6,True,,gemini-2.5-flash,2026-09-23T23:01:21
partA_full,159,1,15,10171,2939,2569,6134,11642,34.9,True,,gemini-2.5-flash,2026-09-23T23:02:25
partA_full,158,1,15,11876,3346,2545,6731,12622,39.09,True,,gemini-2.5-flash,2026-09-23T23:02:25
partA_full,157,1,15,11113,3046,2971,6654,12671,39.56,True,,gemini-2.5-flash,2026-09-23T23:02:25
partA_full,156,1,15,9955,2930,2613,6911,12454,40.71,True,,gemini-2.5-flash,2026-09-23T23:02:25
partA_full,160,1,15,11054,3199,2599,5827,11625,32.83,True,,gemini-2.5-flash,2026-09-23T23:03:06
partA_full,163,1,15,14863,3938,2557,7871,14366,42.66,True,,gemini-2.5-flash,2026-09-23T23:03:06
partA_full,161,1,15,10082,2991,2871,7386,13248,44.14,True,,gemini-2.5-flash,2026-09-23T23:03:06
partA_full,162,1,15,12375,3457,2583,9829,15869,47.44,True,,gemini-2.5-flash,2026-09-23T23:03:06
partA_full,166,1,15,10622,2996,2963,6656,12615,41.2,True,,gemini-2.5-flash,2026-09-23T23:03:55
partA_full,167,1,15,11217,3210,2880,6800,12890,41.62,True,,gemini-2.5-flash,2026-09-23T23:03:55
partA_full,164,1,15,10464,3036,2853,7890,13779,42.98,True,,gemini-2.5-flash,2026-09-23T23:03:55
partA_full,165,1,15,10815,3048,2671,7502,13221,44.33,True,,gemini-2.5-flash,2026-09-23T23:03:55
partA_full,168,1,15,10283,2987,2554,6486,12027,34.85,True,,gemini-2.5-flash,2026-09-23T23:04:40
partA_full,169,1,15,9871,2907,2591,6505,12003,39.16,True,,gemini-2.5-flash,2026-09-23T23:04:40
partA_full,170,1,15,13237,3624,2646,8071,14341,42.01,True,,gemini-2.5-flash,2026-09-23T23:04:40
partA_full,171,1,15,10898,3096,2667,12132,17895,58.19,True,,gemini-2.5-flash,2026-09-23T23:04:40
partA_full,175,1,15,9834,2871,2549,5745,11165,33.08,True,,gemini-2.5-flash,2026-09-23T23:05:40
partA_full,174,1,15,9914,2894,2841,6548,12283,38.31,True,,gemini-2.5-flash,2026-09-23T23:05:40
partA_full,173,1,15,11365,3155,2599,6683,12437,38.94,True,,gemini-2.5-flash,2026-09-23T23:05:40
partA_full,172,1,15,9226,2769,2603,7561,12933,40.66,True,,gemini-2.5-flash,2026-09-23T23:05:40
partA_full,179,1,15,11303,3198,2877,6744,12819,38.22,True,,gemini-2.5-flash,2026-09-23T23:06:21
partA_full,176,1,15,11696,3217,2601,6569,12387,38.78,True,,gemini-2.5-flash,2026-09-23T23:06:21
partA_full,178,1,15,10369,3049,2958,7712,13719,45.53,True,,gemini-2.5-flash,2026-09-23T23:06:21
partA_full,177,1,15,10632,3060,2912,8332,14304,47.78,True,,gemini-2.5-flash,2026-09-23T23:06:21
partA_full,182,1,15,10450,3049,2630,6633,12312,37.6,True,,gemini-2.5-flash,2026-09-23T23:07:10
partA_full,183,1,15,9706,2876,2597,7122,12595,38.56,True,,gemini-2.5-flash,2026-09-23T23:07:10
partA_full,180,1,15,12431,3656,2649,8864,15169,47.1,True,,gemini-2.5-flash,2026-09-23T23:07:10
partA_full,181,1,15,12005,3341,2881,8261,14483,47.77,True,,gemini-2.5-flash,2026-09-23T23:07:10
partA_full,185,1,15,10950,3110,2884,7701,13695,46.05,True,,gemini-2.5-flash,2026-09-23T23:07:59
partA_full,184,1,15,11627,3231,2904,9203,15338,50.53,True,,gemini-2.5-flash,2026-09-23T23:07:59
