row_id,Site,Stars,G_Sent,G_Score,G_Emotion,G_Safety,G_Pricing,G_Service,G_Cleanl.,G_Atmosph.,G_Problems,G_Price,G_Recom.,G_Revisit,C_Sent,C_Score,C_Emotion,C_Safety,C_Pricing,C_Service,C_Cleanl.,C_Atmosph.,C_Problems,C_Price,C_Recom.,C_Revisit
67,medina,3,Negative,2,Fear,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Safety,Not_mentioned,No,Not_mentioned,Neutral,3,Fear,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"Scam, Safety",Not_mentioned,Yes,Not_mentioned
5901,medina,3,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Poor_condition",Expensive,No,No,Negative,2,Fear,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Safety,Not_mentioned,No,Not_mentioned
5530,medina,3,Neutral,3,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"High_prices, Aggressive_vendors",Expensive,No,No,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Other",Expensive,No,No
3197,medina,3,Negative,2,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,"Overcrowding, Aggressive_vendors",Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"High_prices, Aggressive_vendors",Expensive,Not_mentioned,No
3397,medina,3,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Overcrowding, Safety",Not_mentioned,No,No,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Overcrowding, Aggressive_vendors, Other",Not_mentioned,Not_mentioned,Not_mentioned
1329,medina,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"Overcrowding, Navigation_difficulty, Getting_lost",Not_mentioned,No,No,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Overcrowding, Safety",Not_mentioned,No,No
3399,medina,3,Negative,1,Disgust,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"Poor_condition, Aggressive_vendors",Not_mentioned,No,No,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,"Overcrowding, Navigation_difficulty, Getting_lost",Not_mentioned,No,No
5804,medina,3,Neutral,3,Fear,Negative,Neutral,Negative,Not_mentioned,Positive,"Safety, Scam, Aggressive_vendors",Not_mentioned,Yes,Not_mentioned,Negative,1,Disgust,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"Poor_condition, Aggressive_vendors",Not_mentioned,No,No
7928,medina,3,Negative,2,Disgust,Negative,Not_mentioned,Not_mentioned,Negative,Negative,"Safety, Overcrowding",Not_mentioned,No,No,Neutral,3,Fear,Negative,Neutral,Negative,Not_mentioned,Positive,"Safety, Scam, Aggressive_vendors",Not_mentioned,Yes,Not_mentioned
3933,medina,3,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Neutral,Aggressive_vendors,Not_mentioned,No,Not_mentioned,Negative,2,Disgust,Negative,Not_mentioned,Not_mentioned,Negative,Negative,"Bad_smell, Poor_condition, Safety, Overcrowding",Not_mentioned,No,No
5025,medina,3,Negative,2,Frustration,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Negative,"Overcrowding, Other",Cheap,Not_mentioned,Not_mentioned,Neutral,3,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Neutral,Aggressive_vendors,Not_mentioned,Not_mentioned,Not_mentioned
331,medina,3,Negative,2,Frustration,Negative,Not_mentioned,Neutral,Negative,Negative,"Safety, Bad_smell",Not_mentioned,No,No,Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,"Overcrowding, Other",Cheap,Not_mentioned,Not_mentioned
1634,medina,3,Negative,2,Fear,Negative,Negative,Negative,Not_mentioned,Neutral,"Aggressive_vendors, Scam, Navigation_difficulty",Not_mentioned,Not_mentioned,Not_mentioned,Negative,2,Anger,Negative,Not_mentioned,Neutral,Negative,Negative,"Bad_smell, Safety, Overcrowding",Not_mentioned,No,No
4983,medina,3,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,Aggressive_vendors,Not_mentioned,Not_mentioned,Not_mentioned,Negative,2,Fear,Negative,Negative,Negative,Not_mentioned,Neutral,"Aggressive_vendors, Scam, Navigation_difficulty",Not_mentioned,Not_mentioned,Not_mentioned
8190,medina,3,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Positive,"Other, High_prices",Expensive,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,Aggressive_vendors,Not_mentioned,Not_mentioned,Not_mentioned
13046,bahia,3,Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"Other, High_prices",Expensive,Not_mentioned,Not_mentioned
12871,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,—,Not_mentioned,Not_mentioned,Not_mentioned,Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned
13292,bahia,3,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,—,Not_mentioned,No,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,Other,Not_mentioned,Not_mentioned,Not_mentioned
10348,bahia,3,Neutral,3,Neutral,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,Other,Not_mentioned,Not_mentioned,Not_mentioned,Negative,2,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,—,Not_mentioned,No,Not_mentioned
9871,bahia,3,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,Other,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Neutral,Neutral,Not_mentioned,Positive,"Overcrowding, Other",Not_mentioned,Not_mentioned,Not_mentioned
11174,bahia,3,Neutral,3,Frustration,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Negative,Overcrowding,Not_mentioned,Yes,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,Other,Not_mentioned,Not_mentioned,Not_mentioned
12460,bahia,3,Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Negative,Overcrowding,Not_mentioned,Yes,Not_mentioned
11197,bahia,3,Negative,1,Disgust,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Not_mentioned,High_prices,Expensive,No,No,Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned
13909,bahia,3,Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,—,Cheap,Yes,Not_mentioned,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Not_mentioned,High_prices,Expensive,No,No
9920,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Overcrowding,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,Other,Cheap,Yes,Not_mentioned
12778,bahia,3,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,—,Not_mentioned,No,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Overcrowding,Not_mentioned,Not_mentioned,Not_mentioned
9153,bahia,3,Negative,1,Other,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"High_prices, Poor_condition, Overcrowding",Expensive,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Other,Not_mentioned,No,Not_mentioned
9619,bahia,3,Negative,2,Neutral,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Neutral,Poor_condition,Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"High_prices, Poor_condition, Overcrowding",Expensive,No,Not_mentioned
13997,bahia,3,Negative,2,Frustration,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Negative,Poor_condition,Cheap,No,No,Negative,2,Neutral,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Neutral,Poor_condition,Expensive,No,No
11124,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Neutral,"Overcrowding, Other",Not_mentioned,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,Poor_condition,Cheap,No,No
11128,bahia,3,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Poor_condition, Overcrowding, Other",Not_mentioned,No,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Neutral,"Overcrowding, Other",Not_mentioned,No,Not_mentioned
14486,bahia,3,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Other,Not_mentioned,Not_mentioned,Not_mentioned,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,"Poor_condition, Overcrowding, Other",Not_mentioned,No,Not_mentioned
10379,bahia,3,Neutral,3,Frustration,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Neutral,Overcrowding,Fair,Not_mentioned,No,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Other,Not_mentioned,Not_mentioned,Not_mentioned
12312,bahia,3,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Neutral,Not_mentioned,Not_mentioned,Neutral,Overcrowding,Fair,Not_mentioned,No
14537,bahia,3,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Yes,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Not_mentioned,Not_mentioned
13922,bahia,3,Negative,2,Sadness,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,Poor_condition,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Yes,Not_mentioned
9146,bahia,3,Negative,2,Other,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,Not_mentioned,Neutral,3,Sadness,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Poor_condition, Other",Not_mentioned,Not_mentioned,Not_mentioned
10351,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,Overcrowding,Not_mentioned,Not_mentioned,Not_mentioned,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Poor_condition, High_prices",Expensive,No,Not_mentioned
12809,bahia,3,Neutral,3,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Not_mentioned,"Other, Navigation_difficulty",Fair,Not_mentioned,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Other, Overcrowding",Not_mentioned,Not_mentioned,Not_mentioned
10372,bahia,3,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Negative,Negative,"Poor_condition, High_prices",Expensive,No,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Not_mentioned,"Other, Navigation_difficulty",Fair,Neutral,Not_mentioned
13075,bahia,3,Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,Other,Cheap,Yes,Not_mentioned,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Negative,Negative,"Poor_condition, High_prices",Expensive,No,Not_mentioned
11593,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Poor_condition,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,Other,Cheap,Yes,Not_mentioned
9692,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,"Overcrowding, Navigation_difficulty",Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,Poor_condition,Not_mentioned,Not_mentioned,Not_mentioned
8960,bahia,3,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Poor_condition,Not_mentioned,No,Yes,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Overcrowding, Navigation_difficulty",Not_mentioned,Not_mentioned,Not_mentioned
12386,bahia,3,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Poor_condition,Not_mentioned,No,Yes
11287,bahia,3,Neutral,3,Frustration,Negative,Positive,Negative,Not_mentioned,Not_mentioned,Scam,Cheap,Yes,Not_mentioned,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned
12353,bahia,3,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,Navigation_difficulty,Not_mentioned,No,Not_mentioned,Neutral,3,Frustration,Neutral,Positive,Negative,Not_mentioned,Not_mentioned,Scam,Cheap,Yes,Not_mentioned
14378,bahia,3,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Positive,Poor_condition,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"Poor_condition, Other",Not_mentioned,No,Not_mentioned
13573,bahia,3,Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,—,Fair,Yes,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Positive,Poor_condition,Not_mentioned,Not_mentioned,Not_mentioned
2391,medina,1,Negative,1,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Overcrowding",Not_mentioned,No,Not_mentioned,Negative,1,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Overcrowding",Not_mentioned,No,Not_mentioned
2296,medina,2,Negative,1,Fear,Negative,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Safety",Not_mentioned,No,No,Negative,1,Fear,Negative,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Safety",Not_mentioned,No,No
174,medina,1,Negative,1,Anger,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"Safety, Overcrowding, Other",Not_mentioned,No,No,Negative,1,Anger,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"Safety, Overcrowding, Other",Not_mentioned,No,No
7256,medina,1,Negative,1,Disgust,Not_mentioned,Negative,Not_mentioned,Negative,Negative,"Bad_smell, Navigation_difficulty",Expensive,No,No,Negative,1,Disgust,Not_mentioned,Negative,Not_mentioned,Negative,Negative,"Bad_smell, Navigation_difficulty, Aggressive_vendors",Expensive,No,No
8650,medina,2,Negative,1,Fear,Negative,Negative,Negative,Negative,Negative,"Getting_lost, Scam, Aggressive_vendors",Not_mentioned,No,No,Negative,1,Fear,Negative,Negative,Negative,Negative,Negative,"Getting_lost, Scam, Aggressive_vendors",Not_mentioned,No,No
212,medina,1,Negative,1,Anger,Negative,Not_mentioned,Negative,Negative,Negative,"Safety, Aggressive_vendors",Not_mentioned,No,No,Negative,1,Anger,Negative,Not_mentioned,Negative,Negative,Negative,"Safety, Bad_smell, Aggressive_vendors",Not_mentioned,No,No
7735,medina,1,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"Scam, Aggressive_vendors, Poor_condition",Expensive,No,No,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"Scam, Aggressive_vendors, Poor_condition",Expensive,No,No
7652,medina,1,Negative,1,Frustration,Negative,Negative,Negative,Negative,Negative,"Aggressive_vendors, Safety",Expensive,No,No,Negative,1,Frustration,Negative,Negative,Negative,Negative,Negative,"Aggressive_vendors, Poor_condition, Safety",Expensive,No,No
369,medina,1,Negative,1,Anger,Negative,Negative,Not_mentioned,Not_mentioned,Negative,"High_prices, Safety",Expensive,No,No,Negative,1,Anger,Negative,Negative,Not_mentioned,Not_mentioned,Negative,"High_prices, Safety, Other",Expensive,No,No
7550,medina,1,Negative,1,Anger,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Scam, High_prices",Expensive,No,No,Negative,1,Anger,Not_mentioned,Negative,Negative,Not_mentioned,Negative,"Scam, High_prices",Expensive,No,No
160,medina,1,Negative,1,Anger,Negative,Not_mentioned,Not_mentioned,Negative,Negative,"Safety, Bad_smell, Overcrowding",Not_mentioned,No,Not_mentioned,Negative,1,Anger,Negative,Not_mentioned,Not_mentioned,Negative,Negative,"Safety, Bad_smell, Overcrowding",Not_mentioned,No,Not_mentioned
308,medina,1,Negative,1,Disgust,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"Bad_smell, Overcrowding, Other",Not_mentioned,No,No,Negative,1,Disgust,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"Bad_smell, Overcrowding, Other",Not_mentioned,No,No
300,medina,2,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Overcrowding, Safety",Not_mentioned,No,No,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Overcrowding, Safety",Not_mentioned,No,No
74,medina,2,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"High_prices, Scam, Getting_lost",Expensive,No,No,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"High_prices, Scam, Getting_lost",Expensive,No,No
8656,medina,2,Negative,1,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam",Not_mentioned,No,No,Negative,1,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam",Not_mentioned,No,No
4233,medina,1,Negative,1,Disgust,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Safety, Scam",Not_mentioned,No,No,Negative,1,Disgust,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Safety, Scam",Not_mentioned,No,No
178,medina,1,Negative,1,Anger,Negative,Not_mentioned,Negative,Negative,Negative,"Safety, Aggressive_vendors",Not_mentioned,No,No,Negative,1,Anger,Negative,Not_mentioned,Negative,Negative,Negative,"Safety, Aggressive_vendors, Bad_smell",Not_mentioned,No,No
4750,medina,2,Negative,2,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Not_mentioned,"Safety, Aggressive_vendors",Not_mentioned,Yes,Not_mentioned,Negative,2,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Neutral,"Safety, Aggressive_vendors",Not_mentioned,Yes,Not_mentioned
5999,medina,1,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned,Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,—,Not_mentioned,Yes,Not_mentioned
3549,medina,2,Negative,1,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,—,Not_mentioned,No,No,Negative,1,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Other,Not_mentioned,No,No
4452,medina,2,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"Getting_lost, Scam, Navigation_difficulty",Not_mentioned,No,Not_mentioned,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"Getting_lost, Scam, Navigation_difficulty",Not_mentioned,No,Not_mentioned
2560,medina,1,Negative,1,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Safety",Not_mentioned,No,No,Negative,1,Fear,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Safety, Other",Not_mentioned,No,No
830,medina,1,Negative,1,Frustration,Negative,Not_mentioned,Not_mentioned,Negative,Not_mentioned,"Bad_smell, Navigation_difficulty, Scam",Not_mentioned,No,Not_mentioned,Negative,1,Frustration,Negative,Not_mentioned,Not_mentioned,Negative,Not_mentioned,"Bad_smell, Navigation_difficulty, Scam, Safety",Not_mentioned,No,Not_mentioned
2122,medina,2,Negative,1,Disgust,Negative,Negative,Negative,Negative,Neutral,"Bad_smell, Scam, Aggressive_vendors",Expensive,No,No,Negative,1,Disgust,Negative,Negative,Negative,Negative,Neutral,"Bad_smell, Scam, Aggressive_vendors",Expensive,No,No
664,medina,1,Negative,1,Anger,Negative,Not_mentioned,Negative,Negative,Negative,"Bad_smell, Aggressive_vendors",Not_mentioned,No,No,Negative,1,Anger,Negative,Not_mentioned,Negative,Negative,Negative,"Poor_condition, Bad_smell, Aggressive_vendors",Not_mentioned,No,No
327,medina,2,Negative,2,Disgust,Not_mentioned,Neutral,Negative,Not_mentioned,Negative,"Aggressive_vendors, Overcrowding, Other",Fair,No,Not_mentioned,Negative,2,Disgust,Not_mentioned,Neutral,Negative,Not_mentioned,Negative,"Aggressive_vendors, Overcrowding, Other",Fair,No,Not_mentioned
6175,medina,1,Negative,1,Fear,Negative,Negative,Negative,Not_mentioned,Negative,"Safety, Aggressive_vendors, Scam",Not_mentioned,No,No,Negative,1,Fear,Negative,Negative,Negative,Not_mentioned,Negative,"Safety, Aggressive_vendors, Scam",Not_mentioned,No,No
3418,medina,2,Negative,1,Anger,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Safety",Not_mentioned,No,No,Negative,1,Anger,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Aggressive_vendors, Safety",Not_mentioned,No,No
1287,medina,1,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Safety",Expensive,No,No,Negative,1,Anger,Negative,Negative,Negative,Not_mentioned,Negative,"Aggressive_vendors, Scam, Safety",Expensive,No,No
1116,medina,2,Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"Overcrowding, High_prices, Scam",Expensive,No,Not_mentioned,Negative,2,Frustration,Negative,Negative,Negative,Not_mentioned,Negative,"Overcrowding, High_prices, Scam",Expensive,No,Not_mentioned
3585,medina,2,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Navigation_difficulty, Safety, Aggressive_vendors",Not_mentioned,No,No,Negative,2,Frustration,Negative,Not_mentioned,Negative,Not_mentioned,Negative,"Navigation_difficulty, Safety, Aggressive_vendors",Not_mentioned,No,No
839,medina,2,Negative,2,Frustration,Negative,Not_mentioned,Not_mentioned,Negative,Neutral,"Navigation_difficulty, Bad_smell",Not_mentioned,Not_mentioned,Not_mentioned,Negative,2,Frustration,Negative,Not_mentioned,Not_mentioned,Negative,Neutral,"Navigation_difficulty, Bad_smell",Not_mentioned,Not_mentioned,Not_mentioned
2408,medina,1,Negative,1,Disgust,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"Overcrowding, Bad_smell",Not_mentioned,No,Not_mentioned,Negative,1,Disgust,Not_mentioned,Not_mentioned,Negative,Negative,Negative,"Overcrowding, Bad_smell, Poor_condition",Not_mentioned,No,Not_mentioned
13732,bahia,2,Negative,2,Other,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Poor_condition,Not_mentioned,No,Not_mentioned,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Poor_condition,Not_mentioned,No,Not_mentioned
12042,bahia,2,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"Poor_condition, Overcrowding",Not_mentioned,No,Not_mentioned,Negative,2,Sadness,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Negative,"Poor_condition, Overcrowding",Not_mentioned,No,Not_mentioned
11132,bahia,2,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Poor_condition,Not_mentioned,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,Poor_condition,Not_mentioned,No,Not_mentioned
14353,bahia,2,Negative,2,Disgust,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,Poor_condition,Cheap,No,Not_mentioned,Negative,2,Disgust,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,"Poor_condition, Other",Cheap,No,Not_mentioned
10116,bahia,2,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,High_prices,Expensive,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Negative,Negative,Not_mentioned,Neutral,High_prices,Expensive,No,Not_mentioned
10295,bahia,2,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Neutral,High_prices,Expensive,No,No,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Neutral,High_prices,Expensive,No,No
13920,bahia,2,Negative,2,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,—,Cheap,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Neutral,Other,Cheap,No,Not_mentioned
10065,bahia,2,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Overcrowding, High_prices, Poor_condition",Expensive,No,No,Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Overcrowding, High_prices, Poor_condition",Expensive,No,No
14103,bahia,2,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,—,Not_mentioned,Not_mentioned,Not_mentioned
9098,bahia,2,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"Overcrowding, Poor_condition",Not_mentioned,No,No,Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"Overcrowding, Poor_condition",Not_mentioned,No,No
9214,bahia,2,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Overcrowding, High_prices",Expensive,No,Not_mentioned,Negative,2,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"Overcrowding, High_prices",Expensive,No,Not_mentioned
